NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
315	7.103	170.699	2.355	92.228	2.453	0.329	20000.0
316	7.025	169.661	2.342	92.147	2.484	0.331	40000.0
317	7.343	171.036	2.439	92.801	2.504	0.313	20000.0
318	7.084	169.523	2.382	92.199	2.506	0.328	20000.0
319	7.022	169.428	2.361	92.125	2.482	0.329	20000.0
320	6.964	169.956	2.345	92.269	2.476	0.325	20000.0
321	7.068	169.65	2.384	92.269	2.465	0.332	20000.0
322	7.139	170.761	2.346	92.823	2.501	0.316	20000.0
323	7.055	170.223	2.362	92.718	2.508	0.317	20000.0
324	6.99	168.777	2.356	92.097	2.47	0.334	20000.0
325	7.12	170.928	2.382	92.372	2.485	0.328	30000.0
326	7.102	170.638	2.357	92.472	2.476	0.325	20000.0
327	6.988	169.836	2.342	92.335	2.487	0.327	30000.0
328	7.058	171.697	2.375	92.583	2.493	0.313	30000.0
329	7.036	169.495	2.358	92.243	2.469	0.33	30000.0
330	7.077	170.201	2.358	92.246	2.45	0.326	20000.0
331	7.043	170.261	2.364	92.403	2.477	0.324	20000.0
332	7.107	170.763	2.371	92.32	2.505	0.325	20000.0
333	7.131	171.332	2.378	92.601	2.477	0.322	20000.0
334	6.997	169.406	2.34	92.163	2.453	0.334	20000.0
335	7.071	170.11	2.363	92.328	2.483	0.329	20000.0
336	7.172	171.769	2.398	92.686	2.477	0.321	20000.0
337	6.984	169.028	2.37	91.951	2.464	0.333	30000.0
338	7.18	172.361	2.404	92.813	2.506	0.313	40000.0
339	7.068	170.473	2.374	92.437	2.486	0.325	40000.0
340	7.184	171.917	2.408	92.671	2.517	0.316	30000.0
341	7.149	171.461	2.377	92.656	2.478	0.321	20000.0
342	7.213	170.952	2.406	92.613	2.466	0.318	20000.0
343	7.175	171.161	2.42	92.598	2.444	0.321	20000.0
344	7.019	170.388	2.343	92.408	2.488	0.32	20000.0
345	7.026	170.379	2.357	92.433	2.486	0.326	40000.0
346	7.11	170.353	2.388	92.386	2.465	0.324	30000.0
347	7.135	171.224	2.384	92.506	2.455	0.321	30000.0
348	7.144	171.406	2.417	92.474	2.471	0.318	30000.0
